trialId,speechId,paragraphId,wordId,word,word_fixated,number_of_fixations,word_landing_position_char,word_landing_position_index,word_first_fixation_duration,word_mean_fixation_duration,word_first_char_dwell_time,word_total_fix_time,word_gaze_duration,word_go_past_time
7,1327,5,38,vigtigst,True,1,g,5,229,229.0,229,229,229,229
7,1327,5,39,for,False,0,NA,NA,NA,NA,NA,NA,NA,NA
7,1327,5,40,os,False,0,NA,NA,NA,NA,NA,NA,NA,NA
7,1327,5,41,her:,True,1,e,1,228,228.0,228,228,228,228
7,1327,5,42,af,True,1,f,1,218,218.0,218,218,218,218
7,1327,5,43,flere,True,1,l,1,176,176.0,176,176,176,176
7,1327,5,44,forskellige,True,5,f,0,223,238.2,223,1191,198,198
7,1327,5,45,kønsidentiteter,True,9,k,0,248,181.33333333333334,587,1632,171,171
7,1327,5,46,og,False,0,NA,NA,NA,NA,NA,NA,NA,NA
7,1327,5,47,seksuelle,True,1,u,4,138,138.0,138,138,138,138
7,1327,5,48,orienteringer.,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,1,Fælles,True,1,l,3,104,104.0,104,104,104,104
8,1327,6,2,for,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,3,os,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,4,"er,",False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,5,at,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,6,vi,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,7,er,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,8,en,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,9,regnbueminoritet,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,10,i,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,11,forhold,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,12,til,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,13,flertallets,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,14,skab,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,15,–,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,16,men,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,17,det,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,18,betyder,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,19,ikke,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,20,at,True,3,a,0,196,225.33333333333334,445,676,231,231
8,1327,6,21,majoriteten,True,5,t,6,88,130.6,88,653,92,92
8,1327,6,22,har,True,1,a,1,187,187.0,187,187,187,187
8,1327,6,23,ret.,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,24,Vi,True,1,i,1,206,206.0,206,206,206,206
8,1327,6,25,vil,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,26,udefra,True,2,r,4,262,238.0,262,476,214,214
8,1327,6,27,informere,True,3,n,1,284,298.6666666666667,284,896,317,317
8,1327,6,28,"om,",False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,29,at,True,1,t,1,329,329.0,329,329,329,329
8,1327,6,30,der,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,31,er,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,32,andre,True,2,e,4,152,155.0,152,310,158,158
8,1327,6,33,måder,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,34,at,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,35,se,True,1,s,0,285,285.0,285,285,285,285
8,1327,6,36,tingene,True,1,n,5,227,227.0,227,227,227,227
8,1327,6,37,"på,",False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,38,tilbyde,True,2,t,0,174,133.5,174,267,93,93
8,1327,6,39,et,True,1,t,1,376,376.0,376,376,376,376
8,1327,6,40,alternativt,True,1,n,5,224,224.0,224,224,224,224
8,1327,6,41,syn,True,2,s,0,196,186.5,196,373,177,177
8,1327,6,42,på,True,1,p,0,126,126.0,126,126,126,126
8,1327,6,43,livet,True,2,l,0,194,199.0,194,398,204,204
8,1327,6,44,og,True,1,g,1,76,76.0,76,76,76,76
8,1327,6,45,"verden,",True,7,e,1,133,187.42857142857142,368,1312,493,493
8,1327,6,46,som,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,47,kan,True,2,k,0,256,244.5,256,489,233,233
8,1327,6,48,hjælpe,True,2,h,0,265,315.0,265,630,365,365
8,1327,6,49,nogle,True,2,g,2,192,257.0,192,514,322,322
8,1327,6,50,–,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,51,især,True,1,r,3,228,228.0,228,228,228,228
8,1327,6,52,børn,True,1,b,0,259,259.0,259,259,259,259
8,1327,6,53,og,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,54,unge,True,1,u,0,196,196.0,196,196,196,196
8,1327,6,55,–,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,56,ud,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,57,af,True,1,f,1,212,212.0,212,212,212,212
8,1327,6,58,et,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,59,"skab,",True,2,b,3,215,162.5,215,325,110,110
8,1327,6,60,de,True,1,d,0,261,261.0,261,261,261,261
8,1327,6,61,mistrives,True,3,s,8,128,174.66666666666666,128,524,243,243
8,1327,6,62,i.,True,1,i,0,198,198.0,198,198,198,198
8,1327,6,63,Spørgsmål:,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,64,Mener,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,65,taleren,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,66,at,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,67,minoriteter,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,68,bør,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,69,tie,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,70,med,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,71,deres,False,0,NA,NA,NA,NA,NA,NA,NA,NA
8,1327,6,72,verdenssyn?,False,0,NA,NA,NA,NA,NA,NA,NA,NA
9,1327,7,1,Lad,True,1,a,1,201,201.0,201,201,201,201
9,1327,7,2,os,True,1,o,0,139,139.0,139,139,139,139
9,1327,7,3,brænde,True,1,n,3,174,174.0,174,174,174,174
9,1327,7,4,skabet,True,1,b,3,436,436.0,436,436,436,436
9,1327,7,5,med,False,0,NA,NA,NA,NA,NA,NA,NA,NA
