SpeechID	ParagraphID	Text	Question	Expected_Key	Condition	Counterbalance
22811	13	Den ene er, at I politikere sikrer, at vi har fornuftige forhold at arbejde under. I kan ikke på den ene side pålægge os det kollektive ansvar for på samfundets vegne at løfte denne opgave, og så samtidig ikke ville lægge midler til dette arbejde. Vi tre store organisationer, som står som arrangører her i dag, kan ikke i fællesskab mønstre én fuldtidsmedarbejder. Alle er vi 100 % frivilligt drevet – og vi knokler for at skabe de resultater og den viden, I efterspørger. Men hvis I vil flytte det her område, som I siger, og hvis I vil basere jer på viden og fakta – så kræver det, at vi kan levere det – og det forudsætter altså, at man sætter midler af til indsamling af disse fakta.	NO QUESTION	NA	experiment
22811	14	Vi KAN ikke gøre det selv!!	NO QUESTION	NA	experiment
22811	15	Det andet er, at I skal lytte, når vi taler med jer. Hør på og anerkend, hvilke problematikker og udfordringer vi lægger frem for jer – og stol på, at vi nok har ret, når vi påpeger dem. Undlad at negligere eller bagatellisere ting, der ikke influerer jer selv personligt.	NO QUESTION	NA	experiment
22811	16	Tag som udgangspunkt, at vi ved, hvad vi taler om, og at når vi kommer med en problematik – så er det en, som bør løses – gennem politisk vilje og med politisk mod. Det er budskabet fra i dag! Støt os! Lyt til os! Brug os! Sammen kan vi skabe en bedre verden for LGBTQI-personer over alt. Og en sådan verden er en bedre verden for hele menneskeheden!	NO QUESTION	NA	experiment
22811	17	Tak for ordet, og tak til jer alle, fordi I kom i dag.	NO QUESTION	NA	experiment
18473	18	Goddag alle sammen. Mit navn er Frederik Sandby. Jeg er studerende ved kandidatuddannelsen i Klimaforandringer ved Københavns Universitet og er medstifter af Den Grønne Studenterbevægelse. I har måske hørt om os, ja, det er blandt andre os, som stædigt og utålmodigt går sammen i regn og slud til klimastrejkerne og mange af os, som arrangerer Folkets Klimamarch for at kræve øjeblikkelig klimahandling og en verden uden total klimakollaps.	NO QUESTION	NA	experiment
18473	19	I dag er jeg her jo for at tale om de 17. verdensmål, og det er vel meget passende, for som Katherine Richardson siger, så er den mest effektive måde at løse klimakrisen på samtidig at opfylde de 17. verdensmål.	Er der 19 FN verdensmål?	2	experiment
18473	20	De 17 verdensmål er en vision om en bæredygtig verden, men på mange måder er de 17 verdensmål for mange unge blevet synonym med politikere, som siger én ting, og gør en anden. Så når vi i dag er samlet for at tale om, hvordan vi kan engagere de mange frem for de få, så har vi først en grundlæggende opgave foran os. Vi har til opgave at sørge for, at vi få selv tror på de 17 verdensmål. For gør vi egentlig det?	NO QUESTION	NA	experiment
18473	21	De 17 verdensmål handler om en verden i mere harmoni end i dag, men på en række af verdensmålene, nemlig de, som omhandler vores natur og klima, fejler vi igen og igen.	Mener taleren at vi klarer os godt i forhold til alle de 17 verdensmål?	2	experiment
18473	22	Så er det da klart, at vi unge bliver desillusionerede, fordi samtidig med at vi kan se, at det går den forkerte vej, ser vi samtidig at danske og udenlandske forskere siger, at Danmark er et af de lande i verden, som bidrager allermest til menneskeskabte klimaforandringer pga. vores massive klimaaftryk. Derfor bliver de 17 verdensmål udvandede, og derfor går tusindvis af unge i Danmark og millioner af unge verden over fredag efter fredag sammen i klimastrejkerne.	Foregår klimastrejkerne om tirsdagene?	2	experiment
18473	23	Hvis vi ønsker, at verdensmålene skal forankres i befolkningen, så skal der først og fremmest ærlighed og ansvarlighed tilbage i Folketinget, ærlighed i at fortælle situationens alvor og ansvarlighed i at behandle det, for hvad det er: nemlig en eksistentiel krise.	NO QUESTION	NA	experiment
18473	24	Men bliver dette gjort? Mener I, at regeringens finansudspil afspejler en verden, der bevæger sig imod et økologisk kollaps og samfundskollaps? Kan man gå ind for de 17 verdensmål og fortsat give tilladelser til at udvinde mere og mere olie i Nordsøen? Det 13. verdensmål lyder: Vi skal handle hurtigt for at bekæmpe klimaforandringer og deres konsekvenser.	NO QUESTION	NA	experiment
18473	25	Men alligevel får regeringen det til at lyde som om, at en 70% reduktion i danske, nationale drivhusgasser i 2030 målt i forhold til 1990 er en næsten uoverkommelig opgave, selvom det kun er et skridt på vejen til at opnå klimaretfærdighed og opfylde de 17 verdensmål.	Mener taleren at en 70% reduktion af danske nationale drivhusgasser i 2030 målt i forhold til 1990 er tilstrækkeligt for at opnå klimaretfærdighed?	2	experiment
18473	26	For hvis vi omsætter reduktionsmålet til den procentmæssige reduktion i det totale danske klimaaftryk, altså medregnet forbrugsopgjorte udledninger, så er det kun en 25% reduktion i 2030 målt i forhold til i dag. Synes I, det er ambitiøst?	NO QUESTION	NA	experiment
18473	27	Så sent som i tirsdags stod statsministeren og forsikrede os om, at regeringen vil handle for at opfylde det 13. verdensmål og bekæmpe klimakrisen. Men der er på nuværende tidspunkt absolut ingenting, som peger på, at vi tidsnok ser fundamentale samfundsforandringer. Til det er der brug for en helt ny form for politisk mod og vilje. Vi unge ønsker, at den viden, som udvikles på universiteterne også anvendes i samfundet. Vi ønsker et samfund, som er mere baseret på fakta, mod og visioner.	NO QUESTION	NA	experiment
18473	28	"Selvom der allerede eksisterer bunkevis af forskning, som politiske ledere og beslutningstagere burde tage udgangspunkt i, så ønsker vi unge at se mere
forskning, der søger at realisere globale mål for social og miljømæssig bæredygtighed. Og udover at bidrage til den internationale forskning skal disse resultater hurtigt omsættes til formidling, samarbejde og handling i dansk politik og bred offentlighed. For der er behov for, at universiteterne målrettet arbejder med de 17. verdensmål som rettesnor, og at universiteterne får en stærkere rolle som den primære institution til at istandgøre fremtidens generationer til det 21. århundredes udfordringer."	NO QUESTION	NA	experiment
18473	29	Vi har brug for at få alle fagligheder i spil, da det i høj grad er gennem tværfaglige løsninger, at vi skal håndtere de 17 verdensmål. Vi skal have igangsat processer for, hvordan de enkelte fagområder kan arbejde med og bidrage til at forhindre klimaforandringerne og løse den økologiske krise. Centralt er det, at der også skal undervises i økonomiske teorier, hvor klodens planetære grænser indtænkes i det økonomiske system.	NO QUESTION	NA	experiment
18473	30	For et af vores største problemer er, at det økonomiske system, som vores fantastiske velfærdsstat, som visionære danskere har skabt i det 20. århundrede, er baseret på et stort forbrug af fossile brændsler og en generel overudnyttelse af jordens naturressourcer.	NO QUESTION	NA	experiment
18473	31	I det 21. århundrede er det modige politikeres opgave at redefinere velfærdsstaten på en måde, hvor velfærd og et lavt klimaaftryk går hånd i hånd. Det lykkes kun, hvis vi tager ansvar for alle de danske udledninger - også dem, vi har outsourcet til udlandet.	NO QUESTION	NA	experiment
18473	32	Hvis vi vil engagere de mange frem for de få i 17. verdensmål, så skal vi sørge for at vise, at de 17. verdensmål bliver taget seriøst. For verdensmålene er et smukt rammeværk for en bæredygtig verden for alle mennesker på planeten og en nødvendighed for fremtidens velfærd, stabilitet og lykke.	NO QUESTION	NA	experiment
18473	33	Engagement - Samarbejde - Forandring	NO QUESTION	NA	experiment
18670	34	"Tak fordi jeg måtte komme. Og tak fordi I ville komme!
Alle jer, der er til stede her i dag, har brugt tid og kræfter på at udvikle nye, bæredygtige løsninger. I har brugt jeres viden, fantasi og gode ideer til at tænke nyt og på tværs. Alt sammen med det formål at skabe en grønnere og mere bæredygtig verden. Det værdsætter jeg rigtig meget."	NO QUESTION	NA	experiment
18670	35	Vi har brug for jeres indsats. FN har defineret 17 verdensmål, der skal sætte kurs mod en mere bæredygtig udvikling – både for mennesker, og for den planet, vi bor på. En af de udfordringer, der optager mig og hele regeringen rigtig meget, det er klimaforandringerne. Og hvis vi et øjeblik forestiller os, at vi om 80 år mødes igen her på RUC – eller, at vores børnebørn og oldebørn mødes – så synes jeg, vi skylder dem at komme op med løsninger, som gør, at vi ikke behøver svømme rundt her på campus. Så vi ikke behøver ankomme her til COconference i gummibåd. Ligesom vi skylder vores børn og børnebørn, at de stadig kan gå en tur i en frodig skov. Glæde sig over lærken, der synger og drikkevand direkte fra hanen.	NO QUESTION	NA	experiment
18670	36	"Det er folk som jer, der har været med til at bestemme, at det seneste folketingsvalg blev så grønt. Og jeg er glad, stolt og en lille smule ydmyg over at være en del af en regering, der tager det ansvar på os. Vi har sat os et mål om at nedbringe Danmarks udledning af CO2 med 70 procent i 2030. Det er en ambition, selv Uffe Elbæk ville kalde ""crazy"". Og sandheden er, at vi endnu ikke ved, hvordan vi når derhen."	Mener taleren at vælgerne har været med til at bringe klimabevidsthed på dagsordenen?	1	experiment
18670	37	En ting er sikker; vi har brug for forskningen, hvis vi skal finde de bæredygtige løsninger. Derfor blev jeg for to uger siden enig med alle Folketingets partier om at sætte 1,5 mia. kr. af til forskning i grønne løsninger. Med aftalen sætter vi nogle overskrifter på de områder, hvor vi mener, at ny grøn forskning kan gøre gavn. Det gælder inden for landbrug, tung transport og byggeri. Og det gælder inden for arkitektur, design, natur og biodiversitet.	NO QUESTION	NA	experiment
18670	38	Og fordi vi endnu ikke ved, hvordan vi når målet, så har vi brug for forskning, som er helt fri – og drevet af forskernes egne ideer. Men vi har også brug for forskning, der udvikles i tæt samarbejde med virksomhederne og kan give svar på nogle af de konkrete udfordringer, vi står med her og nu. Med aftalen om forskningsreserven sætter vi en ny grøn retning for udviklingen af Danmark. Men penge til forskning gør det ikke alene. Vi har brug for offensive hjerner som jeres til at bringe forskningen i spil. Og  vi har brug for alle de vilde, konkrete, usandsynlige, fantastiske og inspirerende ideer, I kan komme op med.	Er der - ifølge taleren - brug for fri forskning?	1	experiment
18670	39	Det gode er jo, at når man – som jer – arbejder sammen på tværs af professioner, sektorer og fag, så kommer man til at se verden med nye briller. Og det er ofte lige der – i krydsfeltet mellem forskelligheder – at de gode ideer opstår. Derfor er COchallenge et fantastisk initiativ. Her deltager både gymnasieelever, bygningskonstruktører, datamatikere, multimediedesignere, forskere, virksomheder og mange flere med hver deres faglighed og syn på verden. Det kan ikke undgå at give nye og skæve perspektiver på bæredygtigheden. Perspektiver, som vi ellers ikke kunne have forudset.	NO QUESTION	NA	experiment
18670	40	"Tag bare vinderne af ARGOs COchallenge sidste år; ""Skraldepigerne"", som de blev kaldt. ""Skraldepigerne"" var 4 studerende fra Zealand, der gik sammen om at gøre det sjovt og attraktivt at genbruge de ting, vi andre smider ud. Ingen af de fire studerende kendte hinanden i forvejen. De kom fra tre forskellige studieretninger med tre forskellige fagligheder."	NO QUESTION	NA	experiment
18670	41	Alligevel lykkedes det Rikke, Nadia, Christina og Melisa at komme op med en løsning, ingen havde tænkt på før. Ideen var at afholde skraldefester på genbrugspladsen. For et lille entrébeløb kan man få adgang til genbrugspladsen og komme og tage, hvad man har lyst til, mens man samtidig får inspiration fra designere og håndværkere til at upcycle skraldet.	NO QUESTION	NA	experiment
18670	42	Jeg går selv ind for genbrug. Jeg blev faktisk gift i genbrug. Ikke at min mand var genbrug, men brudekjolen var. Det forbrug, vi mennesker har af tøj, er af så enorme dimensioner, at tøjindustrien er den næstmest forurenende industri i verden. Det tøj, vi ikke når at købe, bliver nogle gange brændt. Enorme bål med dyre sko, tasker og designertøj går op i røg og ender som aske. Det er næsten ikke til at bære.	NO QUESTION	NA	experiment
18670	43	Vi har kun én jordklode. Men globalt forbruger vi, som om der var 1,7 jordkloder. Det kan ikke blive ved med at gå. Derfor har vi brug for studerende som Rikke, Nadia. Christina og Melisa, der kan vende tingene på hovedet og tænke nyt. Og vi har brug for initiativer som COchallenge, der inspirerer os til, hvad vi kan gøre – både sammen og hver især - for at blive mere miljøbevidste i dagligdagen.	Forbruger mennesker - ifølge taleren - 3,7 gange jordens ressourcer?	2	experiment
18670	44	"850 studerende har deltaget i forløbet her. Jeg synes, I er seje. I viser vejen. I er ""blæredygtige"", som arrangørerne af konferencen kalder jer med et sjovt, nyt ord. Det samme gælder de 450 virksomheder og offentlige organisationer, der deltager. Jeg synes, det viser noget om, at der er en bevægelse i gang, som er svær at stoppe. Og samtidig er vi jo en del af en global bevægelse, hvor virksomheder, kommuner, byer og ngo'er verden over har kastet sig ind i kampen for mere bæredygtighed."	NO QUESTION	NA	experiment
18670	45	Så når I spørger jer selv, om jeres lokale initiativer nytter, så er svaret ja. For nuvel, der kan være langt fra et initiativ som skraldefester på genbrugspladsen til abstrakte verdensmål. Men hvert lille initiativ og hver lille opfindelse udgør brændstof til den bevægelse, der kan skabe forandring.	NO QUESTION	NA	experiment
18670	46	"Og hvis vi gør det her rigtigt, kan vi gøre bæredygtighed til en god forretning for Danmark. Vores udvikling af bæredygtige løsninger kan være med til at flytte verden. Vi har gjort det før. For eksempel besluttede vi for mange år siden at bekæmpe vandspild og satse på bedre vandkvalitet. I dag eksporterer vi vandteknologi for milliarder. Opfindelser som vindmøllehoveder, termostater og pumper er alle sammen ""made in Denmark."" Nu har verden brug for, at vi gør det igen."	NO QUESTION	NA	experiment
18670	47	Jeg vil gerne sige tak til Roskilde Kommune, RUC og alle I andre regionale aktører, der har stillet op med viden og ressourcer i dagens anledning. I starter lokalt for at forandre globalt. Det er sådan, det skal gøres. Fremtiden er grøn. Jeres fremtid. Vores fremtid. Lad os sammen skabe den forandring, der er brug for. Rigtig god COconference.	NO QUESTION	NA	experiment
18561	48	"Kære alle sammen
Jeg tror, alle har en historie om en lærer, der på en eller anden måde har gjort en forskel for os. En lærer, der så vores talent, støttede os i en svær tid eller gjorde os nysgerrige efter at lære mere."	NO QUESTION	NA	experiment
18561	49	Flemming, min klasselærer, var sådan en lærer. Vi havde ham i dansk igennem 7 år. Han var et trygt og sikkert anker for os. Han var god til at formidle, og så var han til stede i klasseværelset og gjorde det hyggeligt og sjovt at lære.	NO QUESTION	NA	experiment
18561	50	"Alle børn fortjener en superlærer som Flemming. Den slags lærere er vigtige for sammenhængskraften i vores samfund. Det er dem, der har vores børn i hænderne i 10 år i træk. Det er dem, der skal give vores børn et solidt fundament af faglighed. Og det er dem, der skal udvikle vores børn til at blive kloge, selvstændige og kritiske unge.
Lige om lidt er det jeres tur som lærerstuderende. Og jeg er glad for, at I har taget initiativ til konferencen her, så vi kan få talt om, hvordan vi i fælleskab former fremtidens læreruddannelse."	NO QUESTION	NA	experiment
18561	51	Som I måske ved, har jeg været rundt i landet for at få læreruddannelsen mere ind under huden. For min holdning er, at jeg gerne vil se – med egne øjne – hvordan det står til, inden jeg konkluderer, hvad vi eventuelt skal forandre. Mit indtryk er, at rigtig mange af jer gerne vil ud og være superlærere. I brænder for at undervise alle slags børn. I er ikke bare optaget af fagfagligheden, men også af at inspirere vores børn gennem god formidling.	NO QUESTION	NA	experiment
18561	52	Og når jeg spørger, hvad der kan være anderledes, så hører jeg egentlig mere end noget andet; at I gerne vil have mere. Mere undervisning, mere praktik, mere læring. Det er en stor gave, at vi har en studentergruppe, der er så engageret. Så er det vores opgave som politikere at sørge for at imødekomme jer på jeres ønsker så godt, vi kan.	Ønsker de lærerstuderende - ifølge taleren - mere undervisning?	1	experiment
18561	53	Der er særligt én ting, som jeg har lagt mærke til, når jeg har været rundt på de forskellige uddannelser. Ligegyldigt hvor jeg kommer – om det er i Hjørring, Vordingborg eller København – så oplever jeg, at der er et ønske om at få læreruddannelsen tættere knyttet til praksis. Mange lærerstuderene er bekymrede for at komme ud i deres første job. Om de er klædt godt nok på. Det kan jeg godt forstå. Det er en kompleks opgave at være lærer i dag.	NO QUESTION	NA	experiment
18561	54	"Jeg var selv i praktik med Knud, der var i praktik som kemilærer. Så bliver det næsten ikke mere ""meta"" end det. Det var sidste mandag, at jeg var i praktik på Søndervangsskolen. Her lærte jeg om svovlsyre i 7A. Men jeg blev også klogere på praktikken."	NO QUESTION	NA	experiment
18561	55	Det var tydeligt, at Knud – som mange andre studerende – så netop praktikken som højdepunktet på uddannelsen. For ham blev uddannelsen først rigtig spændende, da han mødte virkeligheden på Søndervangsskolen og fik sat liv på alle teorierne. Og fik prøvet sig selv af.	NO QUESTION	NA	experiment
18561	56	Alle steder hører jeg, at de studerende ønsker mere praktik, mere sammenhængende praktik og en bedre overgang fra auditorie til klasseværelse. Den sammenhæng mellem virkeligheden og det, de studerende lærer på uddannelsen, vil jeg gerne være med til at styrke.	NO QUESTION	NA	experiment
18561	57	"Derfor bliver jeg glad, når jeg hører, at kommunerne kalder sig ""meduddannere"". For det er afgørende, at også kommunerne spiller med. Jeg kan ikke bare lovgive om, at jeres uddannelse skal være bedre knyttet til praksis og så læne mig tilbage. Vi har brug for at tænke det hele sammen og gøre det i fællesskab."	NO QUESTION	NA	experiment
18561	58	Jeg vil gerne insistere på at balancere den her diskussion. For jeg synes, der er en tendens til, at vi politikere gerne vil signalere viljekraft og slagkraft og sige: Yes, her er noget, der ikke fungerer. Vi laver en ny reform!	NO QUESTION	NA	experiment
18561	59	Det er måske derfor, jeres uddannelse har været igennem reform efter reform efter reform i de sidste 20 år. Jeg tror, vi kan gøre det klogere. Jeg tror, vi kan vælge at bruge de rammer, der blev lagt for læreruddannelsen i 2013 bedre. Og så se på – hen ad vejen – hvad der eventuelt kræver en lovændring, hvad der kræver økonomi, og hvad der kræver bedre kobling til det kommunale.	NO QUESTION	NA	experiment
18561	60	Det andet, jeg gerne vil være med til at styrke og tager meget alvorligt, det er de studerendes trivsel. Vi har alt for mange studerende, der er stressede. Ikke bare op til eksamen. Men også på en helt almindelig hverdag. Der gør mig bekymret. For det kan gå hen og blokere for, at I kan blive superlærere.	NO QUESTION	NA	experiment
18561	61	Jeg er særlig bekymret for jer på lærerstudiet, fordi I oplever den her stress og mistrivsel dobbelt. På den ene side er I selv en del af en stresset ungdomsgeneration, og på den anden side skal I være klædt på til at rumme, at vores børnegruppe i folkeskolen også er det.	NO QUESTION	NA	experiment
18561	62	"Når jeg er ude og besøge gymnasier og spørger eleverne dér, hvad de laver i deres fritid, så siger de: ""Fritid? Vi laver afleveringer."" De føler ikke, at der er tid til at indgå i fælleskaber. Det at lave sine afleveringer, gøre sig umage og være flittig, fylder det hele. Men hvad så med det fælleskab, der var, da man var spejderleder? Eller fodboldtræner? Eller aktiv i en ungdomsforening? Hvad så med den værdi, det giver at være noget for nogen? Hvad sker der med den, hvis det hele går op i at præstere og få gode karakterer?"	NO QUESTION	NA	experiment
18561	63	Fælleskaber er vigtige. For vi skal kunne hente vores værdier flere steder fra. Og hvis vi har gode fælleskaber, har vi også nemmere ved at sige: Det blev så ikke til et 12-tal den her gang. Men de børn, jeg er svømmelærer for, dem får jeg smilet frem i.	NO QUESTION	NA	experiment
18561	64	En ting er sikkert: Vi har brug for, at I trives som lærerstuderende. Så I har overskud til at lære og være nysgerrige og blive klogere. For det er også det lys, de skal ud og tænde i elevernes øjne. Nysgerrighedens lys.	NO QUESTION	NA	experiment
18561	65	Jeg synes, I lærerstuderende er heldige. I kan se frem til – om ikke det fedeste – så det næstfedeste job i verden: jobbet som lærer. Derfor vil jeg gerne sige tak til de lærerstuderende for at tage initiativ til konferencen i dag. I skal vide: Jeres uddannelse er vigtig for mig. Jeres uddannelse er vigtig for regeringen. Jeg er sikker på, at fremtidens fantastiske læreruddannelse, er noget, vi kan skabe i fælleskab.	NO QUESTION	NA	experiment
18561	66	Tak for ordet.	NO QUESTION	NA	experiment
10440	67	Jeg vil også gerne byde jer velkommen her til årets Erhvervs-Get-Together, hvor vi skal lytte, lære og tale sammen om det erhvervsliv, vi alle på den ene eller anden måde er en del af. Vi har to spændende foredragsholdere med os i dag. De vil tale om lederskab og om fremtidens arbejdsmarked. To emner, der må siges at være mere end relevante for os alle. Og jeg vil bruge anledningen til at komme ind på netop de emner nu, hvor jeg har ordet.	NO QUESTION	NA	experiment
10440	68	Det blæser ofte en del i Frederikshavn. Sådan er det jo ved kysten. Og af og til rammes vi af modvind. Også i overført betydning. Vi har hørt det før. Gang på gang, faktisk. Kommunen står over for en række udfordringer, vi må og skal håndtere. Det er ikke noget nyt. Og det er ikke noget, der kan slå os i jorden, hvis vi står sammen. Der er modvind, om man vil, lokalt.	NO QUESTION	NA	experiment
10440	69	Der er udfordringer, når vi ser på kommunernes økonomi – også i Frederikshavn Kommune. Der er udfordringer, når vi ser på kommunens demografiske udvikling med færre unge og flere ældre. Der er udfordringer, når vi ser på arbejdsstyrken og særligt alle dem, der står uden for den.	NO QUESTION	NA	experiment
10440	70	Kigger vi op og ud. Kigger vi længere frem og internationalt, så står vi, vores børn og vores børnebørn – som en del af verdenssamfundet – over for miljømæssige udfordringer af proportioner, der kan være svære helt at begribe. Havstigning, forurening, global opvarmning. Det trækker op til storm ude i horisonten. Et uvejr, som vi ikke kan gå udenom, men som vi må gå igennem. Sammen.	Mener taleren at forurening er en af de store udfordringer som vi må gå i møde?	1	experiment
10440	71	Når et skib rammes af en brandstorm, så kommer det og dets mandskab kun uskadt ind til kysten, hvis kaptajnen bliver på broen og viser vejen gennem vandmasserne. At turde blive på broen, når bølgerne hamrer ned over dækket. Det er lederskab. Lederskab er at stå for det, man tror på, selvom der er modstand. At turde tage de svære beslutninger, som kan have alvorlige konsekvenser, når beslutningerne er nødvendige.	NO QUESTION	NA	experiment
10440	72	Hvis vores virksomheder skal være konkurrencedygtige og forblive det. Hvis vi skal gøre os forhåbninger om at tiltrække flere internationale medspillere på erhvervsfronten. Så må og skal vi sikre os adgang til grøn energi. Virkeligheden kræver handling – både for vores egen og kommende generationers skyld. Derfor var det nødvendigt at kæmpe for vindmølle-testanlægget ud for vores kyst. Det projekt er det langt fra alle, som kan se fornuften i her og nu. Men de færreste kan benægte, at det er fornuftigt, hvis vi retter blikker ud og fremad. Hvis vi kigger fremad, så kan vi nok også godt få øje på fornuften i at satse på et destinationsselskab. Hvis vi vil bevare vores styrkeposition i turismeindustrien og forbedre den, så må vi alliere os med nabokommuner. Vi må sætte vores ambitionsniveau sammen med andre. Når der har været et økonomisk merforbrug i kommunens arbejdsmarkedscenter på mere end 30 millioner kroner, så skal der også tages svære beslutninger. Der skal tages afsked med værdsatte medarbejdere. Det er ikke nemt. Men det skal gøres. Lederskab er at turde gå forrest gennem udfordringerne. Lederskab er at vise vejen.	NO QUESTION	NA	experiment
10440	73	Jeg håber, at I vil være med til at vise vejen. Jeg tror på, at I tør gå forrest, når det gælder de af vores medborgere, som står uden for arbejdsmarkedet. Nej, det er ikke alle, der vil. Og det er ikke alle, der kan. Men der er mange med uudnyttede evner i vores kommune, som drømmer om at få det, I har. Et job at stå op til. En værdig plads i samfundet med kollegaer. Det at drikke dagens første kop kaffe på arbejdspladsen og se frem mod de opgaver, den byder på. Opgaver, der giver mening.	NO QUESTION	NA	experiment
