Session_Name_	Trial_Index_	Trial_Recycled_	condition	text	question	expected_key	QUESTION_KEY_PRESSED	QUESTION_RT	QUESTION_ACCURACY	SENTENCE_RT	speechid	paragraphid	counterbalance	LAST_COUNTERBALANCE
P12	20	False	experiment	"Det er min gode, gamle kollega fra Københavns Universitet, Morten Warmind, der har oversat den tekst, jeg læste. Og oversættelsen indgår som et slående citat i et nyt forskningsværk, som en ny kollega fra ROMU lige har været med til at udgive. Citatet trækker på godt og ondt Lejres historie meget langt tilbage i tiden."	"NO QUESTION"	NA	.	-1	-1	16889	12063	9	2	2
P12	21	False	experiment	"Arkæolog Tom Christensen, der i årtier har arbejdet i området, har gennem sit arbejde kunnet finde forbindelser endnu længere tilbage og dokumenteret magt og organisation og imponerende bygnings-konstruktioner i det, vi i dag kender som Gl. Lejre, helt tilbage til sen jernalder og tidlig vikingetid. Det var og er et vigtigt sted, som vi i dag holder sankthansfest ved. Smukt. Rigt. Centralt. Betydningsfuldt. Med fædrene gravhøje, der går årtusinder tilbage."	"NO QUESTION"	NA	.	-1	-1	24538	12063	10	2	2
P12	22	False	experiment	"LEJRE betyder hytte eller telt. Det var et centrum i århundrederne før Gorm den Gamle og Harald Blåtand for flere af de historier om Danmark, som vi siden har bygget vores fællesskab op omkring."	"NO QUESTION"	NA	.	-1	-1	8774	12063	11	2	2
P12	23	False	experiment	"Men det er også meget godt, at vi er kommet videre i menneskesyn og normer. Godt nok synger vi, 'hver by har sin heks, og hvert sogn sine trolde', men vi nøjes i dag da heldigvis med at holde hekse og trolde og andet ondskab i skak med glædesblus, med lys, med hjertevarme, med godt humør, med fællesskab, med overskud."	"NO QUESTION"	NA	.	-1	-1	15317	12063	12	2	2
P12	24	False	experiment	"Det er på vore breddegrader for længst slut med den slags gamle ritualer, hvor mennesker måttes i bytte for andre menneskers liv og lykke."	"NO QUESTION"	NA	.	-1	-1	7303	12063	13	2	2
P12	25	False	experiment	"'Vi vil fred her til lands, sankte Hans, sankte Hans!', synger vi. Og freden kan vindes der, hvor hjerterne aldrig bli’r tvivlende kolde."	"NO QUESTION"	NA	.	-1	-1	6304	12063	14	2	2
P12	26	False	experiment	"Når nogle måske i denne sommer har set et F16-fly med Dannebrogs farver på oppe på himlen, så er det derfor heller ikke et signal om krig, men en venlig påmindelse om, at vi i fred og fordragelighed i år kan fejre 800-året for, at Dannebrog blev vores kongeflag og siden nationalflag."	"Spørgsmål:\nEr Dannebrog 900 år gammelt?"	2	2	2370	1	14303	12063	15	2	2
P12	27	False	experiment	"Vi elsker vort land, men ved midsommer mest."	"NO QUESTION"	NA	.	-1	-1	3490	12063	16	2	2
P12	28	False	experiment	"Det var også i højsommeren 1969, altså for 50 år siden, at et menneske første gang satte sine ben på Månen. Og vi fik billeder retur deroppefra, som viste, hvor lille, hvor skrøbelig, hvor overskuelig og hvor smuk, den runde jord tager sig ud – sådan lidt på afstand."	"NO QUESTION"	NA	.	-1	-1	13489	12063	17	2	2
P12	29	False	experiment	"Og det var i sensommeren 1969, at det senere så populære og folkekære band Gasolin’ med Kim Larsen som forsanger blev til. Gasolin’ og Kim Larsen havde masser af succes dengang. Men de vidste også, at om natten, når lyset brænder ud, og alt bliver stille, så er du, så er jeg, ene og alene."	"NO QUESTION"	NA	.	-1	-1	13983	12063	18	2	2
P12	30	False	experiment	"Det er livets kontrast, som fejringen af sankthans med bål og sange og fællesskab også minder os om. Vi tænder lyset, når mørket er ved at falde på. I mørkets skær, ser vi lyset bedst. Det er i kontrast til stilheden, at vi værdsætter al den pludren, snakken og brummen, som er lyden af fællesskab og fest og glæde."	"NO QUESTION"	NA	.	-1	-1	13866	12063	19	2	2
P12	31	False	experiment	"Det er, når vi tænker på, hvor slemt det var engang, eller hvor ulykkeligt livet kan være i andre lande, at vi opdager, hvor lyst, hvor godt, hvor dejligt, vi i grunden selv har det. Det er, når vi ser på jorden ude fra universet, at vi opdager, hvor skrøbelig den er, og hvor meget, vi har brug for at passe på den og på hinanden. Det er efter en lang stribe af hverdage, at det er så helt vidunderligt at kunne holde fest, sankthansfest, midsommerfest, glædesfest, lysfest."	"NO QUESTION"	NA	.	-1	-1	23179	12063	20	2	2
P12	32	False	experiment	"Og lad så hjertevarmen og glædesblussene holde rigtig, rigtig længe i år. Rigtig god sankthans. Og rigtig god sommer."	"NO QUESTION"	NA	.	-1	-1	5622	12063	21	2	2
P12	33	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	1305	26670	-1	2	2
P12	34	False	experiment	"Kære Studenter\nRigtig hjertelig tillykke med jeres eksamen. I er ved vejs ende og kan puste ud. I har gået på Viborg Katedralskole i tre år. Det har været tre år med masser af hårdt arbejde, danske stile, matematikafleveringer, Studieretningsprojekt, fremlæggelser på klassen og nu til slut diverse eksaminer. Men det har selvfølgelig også været klassefester, Minervafester, galla, studierejser og diverse cafeer. "	"NO QUESTION"	NA	.	-1	-1	22079	26670	0	2	2
P12	35	False	experiment	"Men fælles for jer alle er, at I har brugt masser af kræfter på fagene og skolegangen – ellers havde I ikke siddet foran mig her i dag. Så nu er det tid til at feste og fejre sammen med kammerater og sammen med familien. I har fortjent det, og man hviler så godt ovenpå fuldendt gerning."	"NO QUESTION"	NA	.	-1	-1	14472	26670	1	2	2
P12	36	False	experiment	"Jeg vil også sige tillykke til jeres familie, der har støttet jer og stået bag jer i de tre år I har gået her. For alle os der har været med jer på rejsen hertil er det skønt at være her i dag. Vi glæder os alle sammen med jer og vi er stolte af jer."	"Spørgsmål:\nSiger taleren også tillykke til studenternes familier?"	1	1	2501	1	10859	26670	2	2	2
P12	37	False	experiment	"Nu er tiden på VK forbi. Et kapitel i jeres liv er slut. I er naturligvis glade for at det er ovre. Nu kan I med rigtig god samvittighed nyde, at I er færdige, nyde sommeren, den blå himmel, de mange flag, turene rundt til klassekammeraterne og ja en enkelt øl eller to måske – ja alle de forskellige festlige lejligheder. Det er i det hele taget en særdeles lykkelig tid."	"Spørgsmål:\nOmtaler taleren gymnasiet som 'RK'?"	2	2	3489	1	18765	26670	3	2	2
P12	38	False	experiment	"Lykke – Jeg vil starte med uddrag af et digt om lykken skrevet af Benny Andersen\nder er noget særligt ved lykken\nsom man ellers ikke møder\nmåske ligger fejlen der\nman kender for lidt til den\nburde sætte sig mere ind i den\n– jeg tror at det er en træningssag"	"NO QUESTION"	NA	.	-1	-1	12988	26670	4	2	2
P12	39	False	experiment	"Lykken er noget særligt – noget positivt, men man kender for lidt til den siger Benny Andersen. Han tror det er en træningssag, at man bliver bedre til at være lykkelig, hvis man øver sig. Nu vil jeg dvæle ved hvad det vil sige at være lykkelig, altså at lære den at kende, så kan I kaste jer over træningen bag efter."	"Spørgsmål:\nHar Benny Andersen skrevet digtet om lykke?"	1	1	3819	1	16066	26670	5	2	2
P12	40	False	experiment	"Professor ved Aarhus Universitet Christian Bjørnskov har forsket i lykke og skrevet en bog om emnet. Jeg vil give jer en række citater af ham for på den måde at blive klogere på lykken. Bjørnskov skelner mellem to forskellige former for lykke: den lykkefølelse, der udspringer af lykkelige øjeblikke og så den mere langvarige lykke – det gode liv."	"NO QUESTION"	NA	.	-1	-1	16766	26670	6	2	2
P12	41	False	experiment	"De berusende, lykkelige øjeblikke – lykkeglimt – håber jeg, at I har haft og har mange af for tiden: når en mundtlig eksamen var godt overstået, det øjeblik hvor I endelig fik huen på hovedet af én som står jer nær, når familie og venner kommer for at fejre jer. Den slags lykkelige øjeblikke er vigtige for os. Den slags oplevelser skal helst komme ind i mellem og give os gode minder. Christian Bjørnskov er dog mere optaget af den langvarige lykke – det gode liv. Jeg vil fremhæve nogle af de elementer som ifølge Bjørnskov er med til at skabe det gode liv."	"NO QUESTION"	NA	.	-1	-1	22328	26670	7	2	2
P12	42	False	experiment	"Det første jeg vil nævne, er den personlige frihed, retten til selv at vælge livsforløb er vigtig for menneskers langvarige lykkefølelse. Der er heldigvis mange veje til det gode liv. Det er vigtigt, at man får lov til at vælge sine egne veje. Christian Bjørnskov siger: 'Fornemmelsen for personlig frihed i eget liv er central for folks opfattelse af deres eget liv, det giver dig mulighed for at vælge egen livsstil og –retning og mulighed for at lave ting om'."	"NO QUESTION"	NA	.	-1	-1	21621	26670	8	2	2
P12	43	False	experiment	"I forhold til det sidste 'mulighed for at lave ting om' og dermed påvirke jeres dagligdag og sætte jeres præg på tingene. Den mulighed har mange af jer benyttet jer af i den tid, I har gået her. Mange af jer har mest bidraget i faglige sammenhænge på klassen eller i sociale sammenhænge, hvor I var med til at sikre et godt sammenhold i klassen"	"NO QUESTION"	NA	.	-1	-1	15170	26670	9	2	2
P12	44	False	experiment	"Andre var med i Senatet eller i forskellige former for udvalgsarbejde. Der er fx nogle af jer, som har været med i Grøn VK og på den måde taget en række initiativer på skolen. I har fx delt rundstykker ud til dem som kom på cykel og os der kom i bil måtte undvære rundstykkerne og nøjes med den dårlige smag i munden mens vi dukkede os bag bilruden. Nogle af jer har været med til at lave musicalen 'Enden før begyndelsen'. Heri diskuterede I, hvad det var, det begrænsede jeres frihed. "	"NO QUESTION"	NA	.	-1	-1	26263	26670	10	2	2
P12	45	False	experiment	"Jacob sagde 'Hvis frihed er vores mål, så er det eneste vi skal gøre at fjerne alle de ting, der forhindrer os i at gøre hvad vi vil'. Og så diskuterede I hvad det var - om det var skolen eller det var forpligtelsen til hele tiden at være online. I musicalen klippede I kablet til nettet og gjorde oprør mod skolens stramme rammer."	"NO QUESTION"	NA	.	-1	-1	17360	26670	11	2	2
P12	46	False	experiment	"Nogle af jer har siddet i morgensamlingsudvalget og har gang på gang brugt en aften eller en søndag eftermiddag på at forberede morgensamling for resten af skolen. Nogle af jer har arrangeret velgørenhedsløb for de danske hospitalsklovne, en gruppe har arrangeret galla her i skolegården og meget, meget andet. Et af de sidste aftryk, I har sat på skolen, var en flot 3.g-underholdning på jeres sidste skoledag. Det var en god og sjov afslutning på jeres tre år. I har på mange forskellige måder sat jeres præg på skolen. "	"Spørgsmål:\nRefererer taleren til at eleverne har arrangeret fredagsbar?"	2	2	3580	1	25392	26670	12	2	2
P12	47	False	experiment	"Jeg vil sige jer rigtig mange tak for jeres bidrag. Det er dem, der gør Katedralskolen til et helt særligt sted at være."	"NO QUESTION"	NA	.	-1	-1	5950	26670	13	2	2
P12	48	False	experiment	"I forhold til at bruge den personlige frihed til at vælge livsstil og retning, er der rigtig mange valg at træffe: Hvor og hvordan skal I bo? Alene eller sammen med andre? Og hvis det er sammen med andre, er det så at blive hjemme ved forældrene lidt endnu eller flytte sammen med venner eller en eventuel partner? Og hvor skal det være? I Viborg eller en af de store studiebyer – eller i udlandet? "	"NO QUESTION"	NA	.	-1	-1	18463	26670	14	2	2
P12	49	False	experiment	"Hvad skal I bruge tiden på både på kort sigt og længere sigt? Skal man vælge et sabbatår og ud at tjene penge? Eller et sabbatår og ud at rejse? Eller gå i gang med uddannelsen med det samme? Ja det lyder jo overvældende med de alle de spørgsmål, men jeg vil bevæge mig ud på dybt vand og give mit bud på et svar lige om lidt, men inden da vil jeg komme ind på et par punkter mere vedrørende det gode liv – det lykkelige liv."	"NO QUESTION"	NA	.	-1	-1	18506	26670	15	2	2
P12	50	False	experiment	"Et andet vigtigt punkt i forhold til den langvarige lykke er sociale relationer og det at have tillid til hinanden. I mange tilfælde er vi afhængige af hinanden og afhængige af personer vi ikke kender. Christian Bjørnskov siger: 'Tillid og ærlighed belønnes med tillid og ærlighed. Jo længere tilliden strækker sig til andre mennesker desto mere beskyttet er vi mod mange af de bekymringer, som ellers kunne belaste os ..."	"NO QUESTION"	NA	.	-1	-1	18829	26670	16	2	2
P12	51	False	experiment	"Den helt store konklusion er, at andre mennesker er den vigtigste kilde til vores lykke'. Altså vores familie, vores venner, den rigtige partner, et godt netværk og det at indgå i et fællesskab."	"NO QUESTION"	NA	.	-1	-1	7759	26670	17	2	2
P12	52	False	experiment	"De sidste tre år har en væsentlig del af jeres sociale liv foregået på Viborg Katedralskole både i og udenfor timerne, I har været en del af VK-fællesskabet. For mig personligt har det været en fornøjelse at følge jer på sidelinjen og opleve den gode stemning fx til lektiecafe på biblioteket eller ved et gruppearbejde på balustraden eller i skolegården til aftensmad på kollegiet eller til cafe i Kentauerhaven. Det er nogle af de gode minder om jeres årgang, som jeg vil tage med mig. "	"NO QUESTION"	NA	.	-1	-1	25395	26670	18	2	2
P12	53	False	experiment	"Hvis enkelte af jer skulle blive en smule vemodige ved tanken om at det er slut med VK-fællesskabet og at der er nogle af kammeraterne som I måske aldrig ser igen, så vil jeg med Dr. Seuss’ ord sige: 'Græd ikke fordi det er slut, smil fordi det er sket'. Jeg håber og tror, at I har skabt netværk her på skolen, nogen som bliver ved med at være en del af jeres bekendtskabskreds og nogen I altid vil kunne trække på, så I kan tage en del af VK-ånden og VK-fællesskabet med jer."	"NO QUESTION"	NA	.	-1	-1	26028	26670	19	2	2
P12	54	False	experiment	"Det sidste punkt jeg vil nævne i forhold til den langvarige lykke, er uddannelse, arbejde og karriere. Nu står I ganske vist overfor en velfortjent sommerferie, så lige nu er det sikkert vanskeligt at se arbejde og uddannelse som en vej til det gode liv. I den netop overståede læseferie har det været skolen, som har forhindret jer i det gode liv, men vi glæder os jo netop til ferierne fordi de er afbræk fra hverdagen – vi føler, at vi har gjort os fortjent til dem. Arbejde og studier giver identitet og en følelse af at man bidrager til fællesskabet og til samfundet."	"NO QUESTION"	NA	.	-1	-1	26551	26670	20	2	2
P12	55	False	experiment	"Det giver en følelse af at man hører til og at man har betydning. Tænk bare på en undervisningssituation. Den gode time opstår netop når alle er med og deltager. Eller gruppearbejdet, der ikke fungerer, hvis nogen af gruppemedlemmerne bliver hjemme – særligt ikke hvis det er ham eller hende der har notaterne."	"NO QUESTION"	NA	.	-1	-1	13427	26670	21	2	2
P12	56	False	experiment	"Nu får I dagens sidste citat af Christian Bjørnskov. Han siger det på følgende måde: 'Hvis du vil være lykkelig, skal du arbejde med det, du er bedst til – og har mest lyst til ... Valg af uddannelse og karriere er vigtige beslutninger, som kræver omtanke og fordybelse ... Det kræver, at du mærker efter, hvad der vil gøre dig lykkelig ... Hvis du har brug for tid til at finde dig selv og til at tænke over, hvad du gerne vil, er den tid rigtig godt givet ud'."	"NO QUESTION"	NA	.	-1	-1	21785	26670	22	2	2
P12	57	False	experiment	"Mange slår i disse år på tromme for, at alle unge skal vælge uddannelse hurtigst muligt og gennemføre på kortest mulig tid. For nogle af jer er det et godt råd, fordi nogle af jer ved allerede, hvad I vil læse og har planlagt at starte efter sommerferien – og det er fint. Men der er også mange af jer som ikke har besluttet jer endnu eller som af andre grunde har behov for sabbatår. "	"NO QUESTION"	NA	.	-1	-1	15692	26670	23	2	2
P12	58	False	experiment	"Det er der ikke noget galt med. Man kan foretage sig mange fornuftige ting i et eller flere sabbatår: man kan lære meget af at rejse eller være på højskole og meget andet, men også more sig og mærke livet væk fra lektier, afleveringer og eksaminer. For de af jer, der har brug for tid til at finde jer selv og til at tænke over, hvad I gerne vil, er den tid rigtig godt givet ud, bare I sørger for at få jer en uddannelse, når I er rede til det."	"Spørgsmål:\nMener taleren at der kan komme noget godt ud af at tage et sabbatår?"	1	1	5097	1	23480	26670	24	2	2
P12	59	False	experiment	"Nogle gange kan den personlige frihed og det faktum, at man selv skal vælge sin egen vej, også føles som en belastning. Man kan føle, at man så også står alene med ansvaret. Det vil jeg gerne forsøge at bløde lidt op på. Jeg lovede tidligere i min tale, at jeg ville give mit bud på hvad I fremadrettet skal bruge tiden på – det punkt er jeg kommet til nu. Ikke overraskende er mit svar, at det findes der ikke kun ét svar på. Der ikke kun én lykkelig vej til dét gode liv."	"NO QUESTION"	NA	.	-1	-1	21113	26670	25	2	2
P12	60	False	experiment	"For de fleste af os findes der mange veje og mange forskellige mulige versioner af det gode liv. Et kinesiske ordsprog siger: 'Lykke er ikke en destination, men en måde at rejse på' og vær opmærksom på 'at lykken aldrig bliver mindre af at blive delt'."	"NO QUESTION"	NA	.	-1	-1	11363	26670	26	2	2
P12	61	False	experiment	"For det drejer sig for hver enkelt af jer om at vælge én af flere mulige veje. Hav tillid til jer selv og til hinanden og brug jeres netværk. Påvirk vejen mens I rejser, så bliver det til jeres gode liv. Jeg vil ønske jer rigtig god rejse."	"Spørgsmål:\nOpfordrer taleren studenterne til at bruge deres netværk?"	1	2	4159	0	10946	26670	27	2	2
P12	62	False	experiment	"Med disse ord dimitterer jeg jer som studenter fra VK 2016."	"NO QUESTION"	NA	.	-1	-1	5024	26670	28	2	2
P12	63	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	1410	7946	-1	4	4
P12	64	False	experiment	"Godaften, og tak fordi jeg må komme og holde årets båltale. Jeg har glædet mig til skulle stå her i aften og holde båltalen og dermed fejre midsommer eller Sankt Hans aften, som det jo også hedder, sammen med alle jer. Midsommer er en helt speciel tid for mig, den er faktisk lige så vigtigt for mig som julen. For hvor vi ved jul mødes i mørket om de små lys. Så mødes vi i aften i det lille mørke for sammen at fejre det helt store lys. Velvidende, at nu drejer årstidshjulet en tak. Nu står vi midt i sommeren, og vi går dermed ... ja, jeg er ked af at sige det ... men vi går faktisk mod mere mørke tider."	"NO QUESTION"	NA	.	-1	-1	29904	7946	0	4	4
P12	65	False	experiment	"Men lad os nu glemme det for en stund og i stedet glæde os over lyset. Og lad os glæde os så meget, at vi også her i aften tænder lys. Og hygger og er sammen. For når vi så vælger at gå ud af vore huse. Ud af vores carporte og stige ned fra vore cykler og ud af vore biler. For at stå her sammen. Er det vel egentlig også, fordi vi ønsker at dele denne begejstring for lyset med hinanden. For hver eneste af jer. Er der noget, der gør, at I ikke synes, det er nok bare at tænde et fyrfadslys og passe parcellen."	"NO QUESTION"	NA	.	-1	-1	22990	7946	1	4	4
P12	66	False	experiment	"Nej, både I børn og I voksne har søgt mod det her fælleskab. Og hvorfor gør vi egentlig det som moderne mennesker midt i en online tid? Jamen så er det vel fordi – og pardon my french – at det sgu ikke bare er noget middelalderligt pjat med hekse og helgener. Eller vikingetidens Frejakult. Så er det, fordi det giver mening. Så vil jeg gætte på, at I er kommet, fordi midsommerfælleskabet og det store bål på en eller anden måde siger noget for jer, ligesom det siger mig noget."	"NO QUESTION"	NA	.	-1	-1	21714	7946	2	4	4
P12	67	False	experiment	"At stå her i midsommernatten. Og være fælles. Om lyset. Om varmen. Om sundet og Kronborg. Om fællesskabet. Selv med svenskerne derovre på den anden side. Fælles om ilden. Om jorden og havet, der omgiver vores lille ø Sjælland. Om dyrene og hinanden. Fælles om fred og de elementer og mineraler, der forbinder os. Om kvantepartiklerne, som er inden i os og millioner af kilometer væk, og dog er forbundne. Om demokratiet, som vi netop igen for få uger siden har fejret, uanset om vi er tilfredse med udfaldet eller ej. Fælles om vor historie. Som vore forfædre har bygget til os. I form af murstene som slottet bagved mig. Hvor en konge ved navn Christian holdt sin kroningsfest. "	"Spørgsmål:\nBliver denne tale holdt på Frederiksborg Slot?"	2	2	4461	1	33859	7946	3	4	4
P12	68	False	experiment	"Og en flok engelske skuespillere optrådte og fortalte om derhjemme, som blandet med Saxos fortællinger om en dansk prins, et engelsk hævndrama om en spansk tragedie, og en vis forfatters søns og faders død blev til en af de største fortællinger om os nogensinde, ikke bare som danskere, men som mennesker, om hvad det er at være menneske, på trods af at forfatteren efter sigende aldrig selv befandt sig på denne kyst. Fælles er vi også om de fortællinger, der har skabt denne aften. Om Lysfester, der skulle holde ondskaben ude. Om trolde og hekse, dæmoner."	"NO QUESTION"	NA	.	-1	-1	23559	7946	4	4	4
P12	69	False	experiment	"Solhversfesten, der overtog Valborgsnatten. Hvor mænd og kvinder drak snaps til de segnede. Og de unger piger skulle vogte sig for Sankthansormen. For den kunne man nemlig blive gravid af. Fælles er vi også om den rensende ild, det rensende bål, som ifølge gammel skik optager alle vore indre hekse, dæmoner og trolde. Og som ved at dvæle blikket mildt og uden at fokusere, stimulerer melatoninen inde i vore hjerner. Gør os rolige, afslappede, fredfyldte."	"NO QUESTION"	NA	.	-1	-1	19433	7946	5	4	4
P12	70	False	experiment	"Fælles er vi i fortællingen. Om en mand 3426 km herfra, som ifølge en læge ved navn Lukas, fødtes på denne dag. 6 måneder før sin fætter, hvis ankomst han skulle forkynde. Manden ved navn Johannes råbte i ørkenen om det, der vil ske, de muligheder, der vil komme. Efter ham opkaldtes denne dag nogle århundreder senere: Johannes dag, Johannes den hellige, sanctus Johannes, eller på DANSK: Sankt Hans. Fælles er vi om denne historie. Om vi tror på den eller ej. Myterne flyder sammen med religioner og folkefortællinger. Og selvom få tror på dem i bogstavelig forstand, hvad enten det gælder hyldemor eller jomfrufødsler, hekse eller huldrer. Så tror vi på det, der ligger bag ordene."	"Spørgsmål:\nEr 'Johannes den hellige' et andet navn for 'Sankt Hans'?"	1	1	4418	1	35472	7946	6	4	4
P12	71	False	experiment	"Et ordsprog siger, at vi ikke fortæller børn historier om drager for, at de skal tro på dem, men for at de skal lære at slå dem ihjel. Eller tæmme dem. Det samme gælder ord. Og fortællinger. Da Johannes' fætter endelig trådte frem der ved floden og lod sig døbe svævede en due over ham, fint symboliserende ånde. Og det er måske netop ånd, der skaber fællesskabet. Forbindelsen mellem os. Den, der ligger bag ordene, traditionerne, festerne, højtiderne. Traditioner uden ånd er glædesløse. Derfor er denne tradition særlig smuk. For den forbinder det hele. Lyset. Fortællingerne. Myterne. Glæden. Og freden. Om det at året går sin gang. Og at vi har nogen indbyggede, traditionsbundne milepæle, der markerer dette."	"NO QUESTION"	NA	.	-1	-1	37089	7946	7	4	4
P12	72	False	experiment	"For det sjove er vel egentlig også, at i aften tænker vi ikke på alt det, der skete de foregående 12 måneder siden sidste sommer. Nej, vi træder nærmest ind i en magisk stund. Hvor i går og i forgårs er forsvundet. Og at vi tænker på sidste års bålaften. Vi ophæver den kontinuerlige, lineære måde at se verden på. Hvor vi midt i alle vores praktiske gøremål – måler tiden et stykke efter et andet. Alt dette bliver for en stund ophævet."	"NO QUESTION"	NA	.	-1	-1	28012	7946	8	4	4
