7856	0	"Kære alle, hvoraf de fleste nok primært er her, fordi de godt kan lide at kigge på et bål og kun sekundært for at høre en ti minutter lang tale fra en person, de ikke ved, hvem er. Jeg kan sige, at jeg heller ikke helt selv ved, hvem jeg er, men at jeg ved, at jeg hedder Anna. Nogle gange hedder jeg også Veronika Katinka. Det er mit alter ego. Det er dér, det bliver lidt forvirrende for mig, men i dag hedder jeg bare Anna, så lad os starte med det. At jeg hedder Anna, og at jeg er meget nervøs, selvom jeg læste retorik på universitetet i to år og derfor burde vide et og andet om at holde en båltale. "	"NO QUESTION"	"NA"	"experiment"	7
7856	1	"Fx har jeg lært af gode, gamle Obama, at det er godt lige at kommentere på noget i situationen, så det virker, som om man er til stede i situationen og ikke bare lirer noget af, man har forberedt forud for situationen, så det vil jeg selvfølgelig også gøre: (noget om vejret eller regnen eller lignende). Jeg har ikke de store minder forbundet med sankthansaften, hvilket jo gør mig til en oplagt taler på sankthansaften. Jeg kan faktisk kun huske sankthansaften sidste år, men det er nok fordi, at jeg blev indlagt på den lukkede på sankthansaften sidste år. Jeg havde, for nu at blive i aftenens tema, ukrudt i hovedet, der havde spredt sig så meget, at jeg simpelthen ikke havde lyst til at leve mere."	"NO QUESTION"	"NA"	"experiment"	7
7856	2	"En hurtig googlesøgning på 'båltale' lod mig forstå, at det er populært at citere fra Midsommervisen, når man holder båltale, så det vil jeg – som det originale menneske jeg er – selvfølgelig også gøre: 'Hver by har sin heks, og hvert sogn sine trolde' synger man, og det er nok fx mig, man refererer til, tænker jeg. Københavns egen lille heksetrold, en kodyl kombination af messias- og mindreværdskomplekser, en selvfed psykotisk cutter med ondt i mavsen, der efter 10 års kamp mod systemet endelig måtte se sig slået og spærret inde på Bispebjerg Hospital. Så dér lå jeg, på én af årets længste dage, og kiggede rundt i et rum, der bare var hvidt."	"NO QUESTION"	"NA"	"experiment"	7
7856	3	"Nogle gange, for adspredelsens skyld, gik jeg ud på mit lille badeværelse for at kigge på det store, sorte hul, der var i loftet, mens jeg sendte en kærlig tanke til den tidligere beboer, der enten havde forsøgt at hænge sig eller havde slået hul i bare frustration, og jeg forstod det egentlig godt. Min go-to-ting, når livet bliver svært, er tragikomik. "	"NO QUESTION"	"NA"	"experiment"	7
7856	4	"Det kan fx være, når man midt i valgkampen erfarer, at Rasmus Paludan ligner live-action-udgaven af Karlsson på taget og griner lidt af det. Det kan også fx være, når ens nabo på den lukkede får en guitar ind på den lukkede, men så kun kan spille åbningsriffet fra Sweet Home Alabama, hvilket han så kompenserer for ved til gengæld at spille det konstant og over det hele på den lukkede."	"NO QUESTION"	"NA"	"experiment"	7
7856	5	"Det kan man også grine lidt af, indtil man erfarer, at tragedien nogle gange vinder, fordi ens nabo på den lukkede om natten smører sit værelse på den lukkede ind i egen afføring. Jeg går ud fra, at det var i frustration – eller også blev han bare træt af hvidt i hvidt. Og jeg forstod det egentlig godt. Jeg var ikke indlagt ret længe af den simple årsag, at jeg slet ikke var syg nok, men det forunderlige ved at have været indlagt er, at folk så, modsat tidligere, står klar til at hjælpe én. Så det seneste år har jeg fx fået hjælp til at luge ud i mit hoved, godt hjulpet på vej af den antipsykotiske medicin Abilify, der abilifyer mig til at gøre sjove ting, såsom fx at sidde på en stol i mere end ti minutter ad gangen eller at have samtaler med mennesker uden at tænke på, hvordan de mon ville se ud, hvis deres øjne var tomater. "	"NO QUESTION"	"NA"	"experiment"	7
7856	6	"Altså på mange måder et kedeligere liv, men et liv jeg, modsat tidligere, gerne vil leve. Da jeg fandt ud af, at jeg skulle holde denne her båltale, og at temaet til arrangementet var ukrudt, var min umiddelbare indskydelse at tale om, at man måske skulle prøve at se på det smukke i ukrudt, her forstået som en virkelig corny metafor for det grimme i ens hoved. "	"NO QUESTION"	"NA"	"experiment"	7
7856	7	"Man kan luge og luge, men ukrudtet kommer altid tilbage, og derfor kan man måske lige så godt slutte fred med det, fordi det også, på en måde, er smukt. Lad mig forklare: Mit indre følelsesliv er i vid udstrækning som en flad leverpostejsmad. Jeg er meget sjældent glad, for det meste har jeg det jævnt under middel, så når jeg endelig bliver rigtigt ked af det, får ukrudt i hovedet, tænker grimme tanker, er det en form for forløsning. Jeg føler mig i live, fordi jeg føler noget."	"NO QUESTION"	"NA"	"experiment"	7
7856	8	"Alt bliver forkert, men alt bliver smukt, derfra hvor jeg står. Måske fordi jeg føler, at jeg oplever alting for sidste gang. Da jeg præsenterede den tankegang for min kæreste, kiggede han uimponeret på mig og påpegede, at livet lidt er som at have en have, som man er tvunget til at passe og forholde sig til, fordi man af uransagelige årsager ikke kan vælge at bo i lejlighed. Hvis ikke man gør noget aktivt, så gror den til. Ukrudtet slår rødder, og blomsterne dør, og man vil jo ikke have, at blomsterne dør – blomsterne er her en metafor for glæde – for man vil vel være glad, det må være dét, der er målet."	"NO QUESTION"	"NA"	"experiment"	7
7856	9	"Jeg kiggede på ham og sagde desperat: 'Men man har jo brug for Triste', med reference til Disneys geniale film 'Inside Out', der i min fortolkning handler om, at det er okay at være ked af det, men som i min kærestes fortolkning handler om, at ingen kan eksistere uden Glæde. Så nu er jeg lidt forvirret. Jeg har i lang tid forsøgt at acceptere og elske Triste, fordi Glæde langt hen ad vejen er en by i Rusland for mig. Jeg ved ikke, hvordan man gør, og det gør det svært at stræbe efter. Og jeg har tænkt, at det var en vigtig kamp at være sådan lidt 'se mig, jeg græder', fordi jeg ikke synes, at der er plads til Triste i dagens Danmark, måske fordi jagten på Glæde er blevet som jagten på det næste Den Store Bagedyst."	"NO QUESTION"	"NA"	"experiment"	7
7856	10	"Men måske er det bare mig. Måske er det bare mig, der synes, at vi mangler et sprog for den sorg, det er, når nogen dør eller gerne vil dø, eller den sorg det er, når nogen mister deres ungdom eller hele liv til en forkert krop, eller den sorg det er, når alt bare er forkert hele tiden."	"NO QUESTION"	"NA"	"experiment"	7
7856	11	"Noget tyder dog på, at det ikke bare er mig. I hvert fald har hver femte i den arbejdsdygtige alder psykiske problemer, og det provokerer mig, at et på mange måder kollektivt problem, der ifølge OECD årligt koster Danmark 110 milliarder kroner, skal løses individuelt ved, at individet bare begynder at tage noget medicin eller at gå til psykolog, så individet kan komme tilbage på arbejde igen, så vi kan holde det samfund i gang, der jo godt kunne tænkes at være en del af problemet."	"NO QUESTION"	"NA"	"experiment"	7
7856	12	"Jeg tænker tit, at det er svært at være menneske, og at man måske – på samfundsplan – burde tale lidt mere om, at det er svært at være menneske, så det måske ville blive lidt mindre ensomt at være et svært menneske, men fordi jeg er en løsningsorienteret pleaser, og fordi jeg fik nok af andre folks gode råd, besluttede jeg mig i forbindelse med denne tale for at løse alle mine problemer individuelt, og én gang for alle, ved at google noget i retningen af: 'Hvordan fixer man alle sine problemer'. Jeg endte hos Psykiatrifonden, hvis formand påpegede, at det: 'handler om at finde værdi i det, man har'. "	"NO QUESTION"	"NA"	"experiment"	7
7856	13	"'Nå', tænkte jeg, 'var det bare det', tænkte jeg, før jeg lige bagefter tænkte, at det jo stemte meget godt overens med mit forsøg på at finde værdien i Triste, og så havde jeg det godt med mig selv, fordi jeg ligesom havde knækket koden, indtil jeg kom til at tænke på, at hvis man nu fx har mistet sine nøgler et sted på Nørrebrogade, så vil man nok hellere lede efter de nøgler end at finde værdi i, at man stadig har et æble nede i sin skoletaske, som man selvfølgelig sagtens kunne dele med én af sine nærmeste og så bare være sådan lidt 'fuck de dér nøgler, nu spiser vi to bare æble og hygger os'."	"NO QUESTION"	"NA"	"experiment"	7
7856	14	"Men et eller andet sted dybt dernede i selvhadet, der føler man, at man fortjener at kunne komme hjem igen. Måske føler man, at også man fortjener Glæde. At også man fortjener den sol, der skinner på én, at også man fortjener de fødder, man kysser om morgenen, at også man fortjener grillparties og vild natur. Men når nu man bare er en lille heksetrold, er det selvfølgelig lidt demotiverende at næste linje i Midsommervisen går: 'Dem vil vi fra livet med glædesblus holde', og her på sankthansaften kan man jo så tænke lidt over, om alting var lettere i gamle dage, hvor man simpelthen bare satte ild til lortet. Til samfundets ukrudt, heksene, de anderledes, dem, der ville være mere, end deres køn berettigede til, eller dem, der ikke var glade og normale nok. Puf, og så gik samfundets dårlige samvittighed op i røg."	"NO QUESTION"	"NA"	"experiment"	7
7856	15	"Guderne skal da vide, at jeg nogle gange har lyst til at gøre det samme med mig selv og mit ukrudt i hovedet, bare lige finde sådan en stor, fed ukrudtsbrænder, og så bare gå amokkacino ud over det hele. Men det finurlige er jo, at ukrudtet altid finder sin vej igen, ligesom blomsten også finder sin vej igen. For man skal pleje og passe de blomster, man har fået tildelt, men samtidig kan man jo bruge hele sit liv på at luge al ukrudt i den have, der er life, i forsøget på at få den fin og ligusteragtig, eller også kan man embrace, at der altid vil være lidt tilbage og så prøve på at insistere på det smukke i dét. At insistere på, at Triste og Glæde ikke er hinandens modsætninger, men hinandens forudsætninger. Det har jeg i hvert fald tænkt mig, næste gang jeg bliver deprimeret."	"NO QUESTION"	"NA"	"experiment"	7
7856	16	"Slutteligt vil jeg gerne sige, at det sgu trods alt er at foretrække at ligge i et hvidt rum på den lukkede og lytte til indledningen af Sweet Home Alabama, end det er at ligge på toppen af en stor stak kvas og vente på, at ilden tager fat. Bispebjerg er bedre end Bloksbjerg, det er dejligt at bo i et samfund, hvor man hjælper folk i stedet for at brænde dem, og selvom hver by har sin heks og hvert sogn sine trolde, som vi fra livet med glædesblus vil holde, så er jeg her altså endnu, og det er jeg oprigtigt taknemmelig for. Tak."	"Spørgsmål:\\nNævner taleren at have været indlagt på Sankt Hans Hospital?"	"2"	"experiment"	7
10365	-1	"NY TALE BEGYNDER NU"	"NO QUESTION"	"NA"	"experiment"	7
10365	0	"Kære smukke studenter, kære forældre og kære lærere\\nSikke mange flotte hvide huer. Hvor er I et smukt syn. Det er kun tre år siden, I stod her i denne hvide bygning for første gang med folkeskolen i rygsækken og sommerfugle i maven, for nu startede et nyt kapitel. Der er sket meget på de tre år, og I tænker formentlig, at tiden er fløjet afsted. Nu står I her efter intens eksamenslæsning."	"NO QUESTION"	"NA"	"experiment"	7
10365	1	"Utroligt stolt, meget lettet og lidt træt. Sådan tænker jeg, at I har det lige nu. Stolt af at have gennemført. Lettet over at eksamensræset er overstået for denne gang. Og lidt træt på grund af den megen eksamenslæsning med alt for korte nætter og muligvis også lidt for meget fest de seneste dage."	"Spørgsmål:\\nForestiller taleren sig at studenterne har festet de seneste dage?"	"1"	"experiment"	7
10365	2	"Og I har god grund til at være stolte, for det er en vigtig milepæl i jeres liv, som I nu har rundet. Jeg husker, at jeg var lykkelig, da jeg blev student. Jeg havde en oplevelse af, at hele verden lå foran mig. Og ved I hvad? Hele verden ligger også foran jer. Grib livet. Det skal nok gå godt. For der er behov for jer."	"NO QUESTION"	"NA"	"experiment"	7
10365	3	"Vi ser i dag en politisk polarisering i bl.a. USA og Frankrig, og vi mærker den også herhjemme. Verden bliver fremstillet sort-hvid. Det bekymrer mig. For svaret på samfundets problemer er lige præcis ikke sort og hvidt. Det er nuancer og balancer. Og det ved I mere end nogen andre. Vær på vagt, når nogen serverer enkle løsninger på komplekse ting. For sådan fungerer verden ikke."	"NO QUESTION"	"NA"	"experiment"	7
10365	4	"Verden bliver ikke bedre af at fjerne jøder og kommunister, som Hitler ville. Verden bliver ikke bedre af at slå dem ihjel, som ikke har samme Gud som én selv, som Islamisk Stat vil det. Og verden bliver heller ikke et bedre sted af at forbyde Islam, som Rasmus Paludan vil det. Der er altid flere nuancer til det, øjet lige ser."	"NO QUESTION"	"NA"	"experiment"	7
10365	5	"Makrel, som var præsident for rockerbanden Bullshit tilbage i 80’erne – Bullshit var den rockerbande, der blev udraderet af Hells Angels – han skrev digte og syede tøj til sin kæreste. En ung mand, der ligesom mange andre af Bullshits medlemmer, var blevet svigtet som børn af de voksne omkring dem."	"NO QUESTION"	"NA"	"experiment"	7
10365	6	"Når man ser nærmere på en problematik, så viser der sig oftest flere facetter. Jeg vil på ingen måde forsvare rockerbander og den kriminalitet, de begår. Jeg siger blot, at der kan være flere sider af en sag. Og der kan være grunde til, at ting opstår. Det gør dem ikke nødvendigvis mere rigtige, men det er vigtigt at prøve at forstå."	"NO QUESTION"	"NA"	"experiment"	7
10365	7	"Vi har derfor behov for unge mennesker som jer: unge mennesker med helhedssyn, der kan se nuancerne. Helhedssyn rimer på dannelse, og netop dannelse er det, som I har fået med herfra. På gymnasiet har I fået masser af viden. Udover at have fået styr på sinus og cosinus, Marx og Oehlenschläger, så har I her fået udvidet jeres mentale horisont. I har lært at perspektivere, at være kritisk overfor kilderne, at læse det med småt. Det er gode kompetencer at have med i rygsækken – den rygsæk, I bærer med jer videre i livet og i jeres videre uddannelse og job."	"Spørgsmål:\\nMener taleren at studenterne generelt har lært at se nuancer i en sag?"	"1"	"experiment"	7
10365	8	"De udfordringer, som vi står overfor i dag – og som jeg ved, at også I er optaget af som fx klimaet – det kan virke stort og overvældende. Og det er fristende at spørge, hvad kan jeg egentlig gøre ved det?"	"NO QUESTION"	"NA"	"experiment"	7
10365	9	"Men I kan gøre noget. I kan – der, hvor I er, og der, hvor I færdes - byde ind med jeres viden, jeres nuancerede og balancerede synspunkt. Det skal vi alle gøre. Det er sådan, at vi får et demokrati til at leve. Det er sådan, at vi får virksomheder og arbejdspladser til at udvikle sig og leve."	"Spørgsmål:\\nLover taleren at studenterne får et job?"	"2"	"experiment"	7
10365	10	"Kulturel og politisk forandring sker ikke hen over natten. Det er altid to skridt frem og ét tilbage. Men det tog i 1955 kun én Rosa Parks, der ikke ville rejse sig for en hvid person i bussen i USA, til at skabe en kulturel forandring. Det tog en kun 15-årig svensk pige, Gretha Thunberg, at starte en hel bevægelse blandt unge, der kæmper for et bedre klima. Sidstnævnte har i øvrigt Aspergers og er nu nomineret til Nobels Fredspris."	"Spørgsmål:\\nNævner taleren at Rosa Parks er nomineret til Nobels Fredspris?"	"2"	"experiment"	7
10365	11	"Alt dette for at sige, at du kan godt få noget ud af at stå op for det, du tror på. I som generation kan særligt gøre en forskel. Og det skal I – det må I love mig. For de nye tendenser, de nye måder at gøre ting på, de kommer nemlig oftest fra de unge generationer. Og det er lige nu jer."	"NO QUESTION"	"NA"	"experiment"	7
10365	12	"Vi kan lige så godt se det i øjnene: Jeg og jeres forældre – vi har erfaring, og det er godt, og I skal naturligvis altid lytte til os, men lad os være ærlige, vi har ikke jeres friske syn på tingene og jeres kreativitet og energi. Brug den. Vi – samfundet – har behov for jer. Mere end nogensinde faktisk. Masser af virksomheder står på tæerne for at få fingre i jer. Og det kan jeg godt forstå, for I har meget at byde på."	"NO QUESTION"	"NA"	"experiment"	7
10365	13	"I er født midt i den digitale guldalder, I taler emoji og taler i forkortelser som LOL og ILU. I er de digitalt indfødte – ikke 'wannabes' som os andre. Med it-teknologien er der kommet mange muligheder til – med Skype, FaceTime, mails og Google står vi anderledes globalt i dag. Og de muligheder er I særligt gode til at gribe."	"NO QUESTION"	"NA"	"experiment"	7
10365	14	"I tænker ud af boksen og kommer med kreative løsninger. Jeg ser det hele tiden, når jeg er ude at besøge skoler og uddannelsesinstitutioner. I er gode til at tænke i løsninger. Det er så godt, bliv ved med det."	"NO QUESTION"	"NA"	"experiment"	7
10365	15	"Direktøren for Ernst og Young, Mark Weinberg, sagde på en konference sidste år om fremtidens arbejdsmarked: 'We hire for the mindset, not the skill set'. Og I har det rette mindset, og I er toptunet digitalt."	"NO QUESTION"	"NA"	"experiment"	7
10365	16	"Med IT-mulighederne kommer også nogle udfordringer. Vi har aldrig tidligere haft så mange unge med angst, lavt selvværd og stress. Det siger mere noget om vores samfund, end det siger noget om jer. Det kræver, at vi skal have sjælen med, når vi navigerer i det."	"NO QUESTION"	"NA"	"experiment"	7
10365	17	"Da jeg var ung – og da jeres forældre var unge – der levede vi et stille liv i forhold til jer. Vi levede et liv med først én og senere to tv-kanaler – ja det var vildt, da TV2 kom til. Vi havde ingen Facebook, ingen Instagram, ingen internet, ingen mobiler – bare en fastnettelefon. Når jeg tænker over det, så var det ufatteligt, at vi kunne leve..."	"NO QUESTION"	"NA"	"experiment"	7
10365	18	"Nå, men min pointe er, at vi var ikke på, og vi var ikke til rådighed, som I er. At være ung i dag er næsten som en daglig casting til livets realityshow. I skal være top-omstillingsparate for at kunne klare jer i studier, job og karriere – og udstillingsparate for at kunne klare jer på sociale medier. Det er hårdt."	"Spørgsmål:\\nMener taleren at det ubetinget var sværere at være ung for forældregenerationen end for de unge i dag?"	"2"	"experiment"	7
10365	19	"Med YouTube er du hele tiden tæt på verdensstjernerne, musikere som Rihana, youtubere som PewDiePie og influencere som Olivia Culpo. Du kommer hurtigt til at måle dig med dem. Man glemmer, at det kun er en lille promille af jordens befolkning, der kan synge så flot, være så dygtig eller være så smuk."	"NO QUESTION"	"NA"	"experiment"	7
10365	20	"De mange digitale platforme stiller krav om, at man er til stede – på den fede måde, vel at mærke. Derfor er der også flere end nogensinde, der lider af FOMO. Fear Of Missing Out."	"NO QUESTION"	"NA"	"experiment"	7
10365	21	"I skal vælge at være til stede de steder, der siger jer noget. Der, hvor I har interesse og får noget ud af det. I skal være dem, I er. Som I er. For I er gode nok. Fri os fra FOMO. Go SLOMO i stedet. Livet er ikke et racerløb. Jeg havde selv lidt travlt som ung. Det kan jeg se nu. Jeg gik målrettet efter en snor. Lidt pauser ville havde været sundt for mig."	"NO QUESTION"	"NA"	"experiment"	7
10365	22	"Det gode er, at I med stor sandsynlighed bliver 100 år, så I har endnu bedre tid, end jeg har til at stoppe op og reflektere... tid til at opleve. Jeg har sagt det før, og jeg siger det gerne igen: Livet handler heller ikke om at få de allerhøjeste karakterer. Det handler om at få karakter som menneske."	"NO QUESTION"	"NA"	"experiment"	7
10365	23	"Jeg håber, at I vil dyrke nysgerrigheden og leve livet – velvidende at man kan begå fejl. Vi skal ikke have en nul-fejlkultur. Så vil jeg meget hellere have en fejlkultur, for man lærer nemlig af sine fejl, hvis man altså reflekterer over sine valg, og det, man møder i livet."	"Spørgsmål:\\nMener taleren at det er gavnligt med en nulfejlskultur?"	"2"	"experiment"	7
10365	24	"Og det er mit budskab til jer. Gør jer altid umage – gør det bedste, I kan, for så kan I ikke gøre det bedre. Hvil i, at I er gode nok – faktisk helt perfekte – som I er. Vi har aldrig haft så veluddannet en generation som jeres. I er kreative og kaster jer ud i iværksætteri. Fordi I kan. Så venner: Rank ryggen og tro på jer selv."	"Spørgsmål:\\nEr studenternes generation - ifølge taleren - den bedst uddannede, historisk set?"	"1"	"experiment"	7
10365	25	"Stort tillykke med eksamen og jeres kørekort til fremtiden. Jeg ønsker jer en rigtig god tur."	"NO QUESTION"	"NA"	"experiment"	7
7797	-1	"NY TALE BEGYNDER NU"	"NO QUESTION"	"NA"	"experiment"	8
